2025-07-17 03:18:05 [user7] Exists - Home folder already present
2025-07-17 03:18:05 [user7] ProfileUpdated - AD home directory set to \\SERVER\Home\user7
2025-07-17 03:18:06 [arsen.sahakyan] Exists - Home folder already present
2025-07-17 03:18:06 [arsen.sahakyan] ProfileUpdated - AD home directory set to \\SERVER\Home\arsen.sahakyan
2025-07-17 03:18:06 [user6] Exists - Home folder already present
2025-07-17 03:18:06 [user6] ProfileUpdated - AD home directory set to \\SERVER\Home\user6
2025-07-17 03:18:06 [user5] Pending - User disabled but only 0 days ago
2025-07-17 03:18:06 [user4] Exists - Home folder already present
2025-07-17 03:18:06 [user4] ProfileUpdated - AD home directory set to \\SERVER\Home\user4
2025-07-17 03:18:06 [user3] Exists - Home folder already present
2025-07-17 03:18:06 [user3] ProfileUpdated - AD home directory set to \\SERVER\Home\user3
2025-07-17 03:19:16 [user7] Exists - Home folder already present
2025-07-17 03:19:16 [user7] ProfileUpdated - AD home directory set to \\SERVER\Home\user7
2025-07-17 03:19:16 [arsen.sahakyan] Exists - Home folder already present
2025-07-17 03:19:16 [arsen.sahakyan] ProfileUpdated - AD home directory set to \\SERVER\Home\arsen.sahakyan
2025-07-17 03:19:16 [user6] Exists - Home folder already present
2025-07-17 03:19:16 [user6] ProfileUpdated - AD home directory set to \\SERVER\Home\user6
2025-07-17 03:19:16 [user5] Pending - User disabled but only 0 days ago
2025-07-17 03:19:16 [user4] Exists - Home folder already present
2025-07-17 03:19:16 [user4] ProfileUpdated - AD home directory set to \\SERVER\Home\user4
2025-07-17 03:19:16 [user3] Exists - Home folder already present
2025-07-17 03:19:16 [user3] ProfileUpdated - AD home directory set to \\SERVER\Home\user3
2025-07-17 15:56:19 [user7] Exists - Home folder already present
2025-07-17 15:56:19 [user7] ProfileUpdated - AD home directory set to \\SERVER\Home\user7
2025-07-17 15:56:19 [arsen.sahakyan] Exists - Home folder already present
2025-07-17 15:56:19 [arsen.sahakyan] ProfileUpdated - AD home directory set to \\SERVER\Home\arsen.sahakyan
2025-07-17 15:56:19 [user6] Exists - Home folder already present
2025-07-17 15:56:19 [user6] ProfileUpdated - AD home directory set to \\SERVER\Home\user6
2025-07-17 15:56:19 [user5] Pending - User disabled but only 0 days ago
2025-07-17 15:56:19 [user4] Exists - Home folder already present
2025-07-17 15:56:19 [user4] ProfileUpdated - AD home directory set to \\SERVER\Home\user4
2025-07-17 15:56:19 [user3] Exists - Home folder already present
2025-07-17 15:56:19 [user3] ProfileUpdated - AD home directory set to \\SERVER\Home\user3
2025-07-17 15:58:44 [user7] Exists - Home folder already present
2025-07-17 15:58:44 [user7] ProfileUpdated - AD home directory set to \\SERVER\Home\user7
2025-07-17 15:58:44 [arsen.sahakyan] Exists - Home folder already present
2025-07-17 15:58:44 [arsen.sahakyan] ProfileUpdated - AD home directory set to \\SERVER\Home\arsen.sahakyan
2025-07-17 15:58:44 [user6] Exists - Home folder already present
2025-07-17 15:58:44 [user6] ProfileUpdated - AD home directory set to \\SERVER\Home\user6
2025-07-17 15:58:44 [user5] Pending - User disabled but only 0 days ago
2025-07-17 15:58:44 [user4] Exists - Home folder already present
2025-07-17 15:58:44 [user4] ProfileUpdated - AD home directory set to \\SERVER\Home\user4
2025-07-17 15:58:44 [user3] Exists - Home folder already present
2025-07-17 15:58:44 [user3] ProfileUpdated - AD home directory set to \\SERVER\Home\user3
2025-07-17 16:04:41 [user9] Created - Folder created and permissions set
2025-07-17 16:04:41 [user9] ProfileUpdated - AD home directory set to \\SERVER\Home\user9
2025-07-17 16:04:41 [user7] Exists - Home folder already present
2025-07-17 16:04:41 [user7] ProfileUpdated - AD home directory set to \\SERVER\Home\user7
2025-07-17 16:04:41 [arsen.sahakyan] Exists - Home folder already present
2025-07-17 16:04:41 [arsen.sahakyan] ProfileUpdated - AD home directory set to \\SERVER\Home\arsen.sahakyan
